SummitCode,AssociationName,RegionName,SummitName,Longitude,Latitude,Points,BonusPoints,ValidFrom,ValidTo,ActivationCount,ActivationDate,ActivationCall
OE/SB-079,Austria,Salzburg,Seehorn,12.8531,47.5167,10,3,39448,73050,8,45487,OE5EEP/P
OE/SB-082,Austria,Salzburg,Steinkogel,12.2369,47.2986,10,3,39448,73050,1,44044,OE/DL7RAY/P
OE/SB-092,Austria,Salzburg,Schafelkopf,12.8821,47.2442,10,3,39448,73050,1,44423,OE6ADE/P
OE/SB-096,Austria,Salzburg,Hirschkopf,12.9427,47.2329,10,3,42705,73050,2,44992,OE3WHU/P
OE/SB-099,Austria,Salzburg,RÃ¶telstein,13.5547,47.4575,10,3,39448,73050,2,41869,OE5HFM/P
OE/SB-101,Austria,Salzburg,Manlitzkogel,12.5419,47.3275,10,3,39448,73050,3,45560,OE7RGF/P
OE/SB-108,Austria,Salzburg,BÃ¤rensteigkopf,12.5892,47.3256,10,3,39448,73050,3,45560,OE7RGF/P
OE/SB-110,Austria,Salzburg,Wildkogel,12.2975,47.2858,10,3,39448,73050,18,45532,OE6KYG/P
OE/SB-115,Austria,Salzburg,Zirmkogel,12.6536,47.3319,10,3,39448,73050,4,45560,OE7RGF/P
OE/SB-116,Austria,Salzburg,Schuhflicker,13.15,47.2628,10,3,39448,73050,10,45521,OE5EDR
OE/SB-119,Austria,Salzburg,Aineck,13.6378,47.0556,10,3,39448,73050,33,45639,OE/S57MS/P
OE/SB-125,Austria,Salzburg,Hinterer GeiÃŸstein,13.5383,47.3067,8,3,39448,73050,1,45462,OE5FFE/P
OE/SB-131,Austria,Salzburg,GrÃ¼ndegg,13.2819,47.2494,8,3,39448,73050,5,45107,OE5JFE/P
OE/SB-136,Austria,Salzburg,Strimskogel,13.4703,47.3117,8,3,39448,73050,5,44380,OE2ADE/P
OE/SB-140,Austria,Salzburg,Stemmerkogel,12.6211,47.3536,8,3,39448,73050,13,44995,OE/M0YCJ/P
OE/SB-141,Austria,Salzburg,HaÃŸeck,13.1225,47.2817,8,3,39448,73050,2,44493,OE6ADE/P
OE/SB-142,Austria,Salzburg,Hundstein,12.9125,47.3383,8,3,39448,73050,16,45515,OE1LZS/P
OE/SB-152,Austria,Salzburg,Benzegg,13.395,47.2647,8,3,39448,73050,2,44954,OE6ADE/P
OE/SB-153,Austria,Salzburg,Maurerkogel,12.6983,47.3303,8,3,39448,73050,13,45560,OE7RGF/P
OE/SB-156,Austria,Salzburg,Spirzinger,13.4583,47.2492,8,3,39448,73050,4,44955,OE6ADE/P
OE/SB-158,Austria,Salzburg,Lackenkogel,13.4233,47.3264,8,3,39448,73050,12,45513,OE/DL1GKC/P
OE/SB-162,Austria,Salzburg,Gabel,13.2694,47.2844,8,3,39448,73050,5,45137,OE6ADE/P
OE/SB-163,Austria,Salzburg,Fulseck,13.1481,47.2353,8,3,39448,73050,41,45533,OE6KYG/P
OE/SB-165,Austria,Salzburg,Gamsfeld,13.4808,47.6233,8,3,39448,73050,8,45501,OE5PJO
OE/SB-168,Austria,Salzburg,Hochkasern,12.9511,47.3489,8,3,39448,73050,10,45518,OE1LZS/P
OE/SB-173,Austria,Salzburg,Schwalbenwand,12.8633,47.3647,8,3,39448,73050,12,44577,OE6ADE/P
OE/SB-174,Austria,Salzburg,Vorderkogel,13.4253,47.3075,8,3,39448,73050,5,45464,OE20SOTA/P
OE/SB-179,Austria,Salzburg,SchmittenhÃ¶he,12.7372,47.3292,8,3,39448,73050,36,45560,OE7RGF/P
OE/SB-182,Austria,Salzburg,Hochkranz,12.79,47.5236,8,3,39448,73050,4,43757,OE2KLM/P
OE/SB-185,Austria,Salzburg,Lasaberg,13.8736,47.1036,8,3,42705,73050,5,45137,OE6WSD/P
OE/SB-188,Austria,Salzburg,Schneebergkreuz,13.0692,47.3658,8,3,39448,73050,10,45675,OE6ADE/P
OE/SB-192,Austria,Salzburg,Asitzkopf,12.7025,47.4028,8,3,39448,73050,42,45529,OE6KYG/P
OE/SB-193,Austria,Salzburg,Sausteigen,12.7597,47.3864,8,3,39448,73050,19,45103,OE6ADE/P
OE/SB-196,Austria,Salzburg,Braunedlkogel,13.45,47.6353,8,3,39448,73050,16,45462,OE8DSQ
OE/SB-204,Austria,Salzburg,Salzburger Hochthron,13.005,47.7181,8,3,39448,73050,48,45652,OE2CKF/P
OE/SB-206,Austria,Salzburg,Sonntagskogel,13.2586,47.3022,8,3,39448,73050,17,45298,OE5FFE/P
OE/SB-207,Austria,Salzburg,BischlinghÃ¶he,13.2983,47.4628,8,3,39448,73050,24,45180,OE/DF4KJ/P
OE/SB-209,Austria,Salzburg,Rinnkogel,13.4861,47.6669,8,3,39448,73050,6,45157,OE5GRF/P
OE/SB-211,Austria,Salzburg,Reiterkogel,12.5933,47.4014,8,3,39448,73050,16,45305,OE6ADE/P
OE/SB-214,Austria,Salzburg,Breitspitz,13.2786,47.3975,8,3,39448,73050,12,45676,OE6ADE/P
OE/SB-216,Austria,Salzburg,Schafberg,13.4339,47.7767,6,3,39448,73050,72,45619,DL5RCN
OE/SB-218,Austria,Salzburg,Grinnberg,12.9789,47.3808,6,3,39448,73050,11,45516,OE1LZS/P
OE/SB-219,Austria,Salzburg,RoÃŸbrand,13.4789,47.4155,6,3,39448,73050,54,45612,OE2GXL/P
OE/SB-220,Austria,Salzburg,Hoher Zinken,13.3481,47.6703,6,3,39448,73050,10,45596,OE2CKF/P
OE/SB-223,Austria,Salzburg,GrubhÃ¶rndl,12.6614,47.5964,6,3,39448,73050,5,45574,OE5FFE/P
OE/SB-226,Austria,Salzburg,Gennerhorn,13.3094,47.6753,6,3,39448,73050,11,45498,OE2CKF/P
OE/SB-227,Austria,Salzburg,Gruberhorn,13.2983,47.675,6,3,39448,73050,10,45498,OE2CKF/P
OE/SB-228,Austria,Salzburg,Gerzkopf,13.4306,47.4606,6,3,39448,73050,7,44979,OE5FSM/P
OE/SB-232,Austria,Salzburg,Pitscherberg,13.3753,47.6664,6,3,39448,73050,17,45656,OE5EEP/P
OE/SB-236,Austria,Salzburg,GroÃŸes Hundshorn,12.7494,47.5828,6,3,39448,73050,2,44342,OE/DL2KL/P
OE/SB-237,Austria,Salzburg,Einberg,13.3608,47.6183,6,3,39448,73050,4,44800,OE5EEP/P
OE/SB-242,Austria,Salzburg,Labenberg,13.3947,47.6458,6,3,39448,73050,13,45432,OE/DL1GKC/P
OE/SB-244,Austria,Salzburg,Taborberg,13.4183,47.6072,6,3,39448,73050,5,44457,OE5CSP/P
OE/SB-245,Austria,Salzburg,Wieslerhorn,13.4089,47.6811,6,3,39448,73050,29,45491,OE5HWM/P
OE/SB-247,Austria,Salzburg,Hochglocker,13.1397,47.3478,6,3,39448,73050,20,45662,OE6ADE/P
OE/SB-248,Austria,Salzburg,Schwarzer Berg,13.2372,47.6061,6,3,39448,73050,4,45527,OE/DK1ZX/P
OE/SB-250,Austria,Salzburg,Faistenauer Schafberg,13.305,47.7486,6,3,39448,73050,26,45412,OE5HWM/P
OE/SB-251,Austria,Salzburg,Windkogel,13.4311,47.6822,6,3,42705,73050,24,45599,OE5CSP/P
OE/SB-252,Austria,Salzburg,Dietrichshorn,12.6742,47.6222,6,3,39448,73050,3,45574,OE5FFE/P
OE/SB-253,Austria,Salzburg,Bleckwand,13.4464,47.6922,6,3,39448,73050,30,45456,OE5FFE/P
OE/SB-256,Austria,Salzburg,Bodenberg,13.4444,47.5964,6,3,39448,73050,6,45525,OE/DO5FP/P
OE/SB-257,Austria,Salzburg,ZwÃ¶lferhorn,13.3517,47.7425,6,3,39448,73050,88,45657,OE5MMP
OE/SB-258,Austria,Salzburg,Sparber,13.4661,47.6942,6,3,39448,73050,15,45462,OE5HWM/P
OE/SB-260,Austria,Salzburg,BergkÃ¶pfel,13.2731,47.6894,6,3,39448,73050,3,45426,OT5FFE/P
OE/SB-267,Austria,Salzburg,Filbling,13.2681,47.7878,4,0,39448,73050,30,45621,OE5FFE/P
OE/SB-268,Austria,Salzburg,Gaisberg,13.1125,47.8053,4,0,39448,73050,163,45668,OE/DF1AI/P
OE/SB-271,Austria,Salzburg,Lidaunberg,13.2261,47.7953,4,0,39448,73050,16,45396,OE2HRO/P
OE/SB-273,Austria,Salzburg,Buchberg,13.0583,47.3092,4,0,39448,73050,5,45255,OE6ADE/P
OE/SB-279,Austria,Salzburg,Sonnberg,13.3247,47.7719,4,0,39448,73050,12,45571,OE/DK1ZX/P
OE/SB-282,Austria,Salzburg,Ellmaustein,13.3217,47.7933,4,0,39448,73050,17,45543,OE/HB9HBU/P
OE/SB-283,Austria,Salzburg,Strumberg,13.1936,47.7811,2,0,39448,73050,5,45053,OE/DL8MEK/P
OE/SB-287,Austria,Salzburg,Eibenberg,13.3778,47.7911,2,0,39448,73050,14,45533,OE20SOTA/P
OE/SB-289,Austria,Salzburg,Heuberg,13.1078,47.8314,2,0,39448,73050,23,45557,OE5WAF
OE/SB-293,Austria,Salzburg,Irrsberg,13.2739,47.9567,2,0,39448,73050,27,45446,OE/OK1CZ/P
OE/SB-294,Austria,Salzburg,Haunsberg,12.9965,47.9151,2,0,39448,73050,56,45559,OE20SOTA/P
OE/SB-295,Austria,Salzburg,Buchberg,13.1089,47.9536,2,0,39448,73050,47,45626,OE5FFE/P
OE/SB-300,Austria,Salzburg,Kapuzinerberg,13.0581,47.8053,2,0,39448,73050,41,45581,OE1LZS/P
OE/SB-313,Austria,Salzburg,HundshÃ¶rndl,12.71,47.4769,10,3,40634,73050,2,40787,OE2SNL/P
OE/SB-318,Austria,Salzburg,Mitterhorn,12.7586,47.475,10,3,40634,73050,11,42969,OE2SNL/P
OE/SB-336,Austria,Salzburg,Eibleck,13.21,47.743,6,3,42278,73050,17,45654,OE2GXL/P
OE/SB-337,Austria,Salzburg,Trattberg,13.2741,47.6411,6,3,42278,73050,15,45389,OE5FFE/P
OE/SB-339,Austria,Salzburg,GroÃŸes Wiesbachhorn,12.755,47.1567,10,3,42705,73050,2,45528,OE6NOA/P
OE/SB-341,Austria,Salzburg,Hochfeind,13.4944,47.1872,10,3,42278,73050,1,45500,OE20SOTA/P
OE/SB-342,Austria,Salzburg,Faulkogel,13.3725,47.2158,10,3,42278,73050,1,45201,OE6ADE/P
OE/SB-346,Austria,Salzburg,Engelkarspitz,13.6614,47.2731,10,3,42278,73050,1,44865,OE5FFE/P
OE/SB-348,Austria,Salzburg,GroÃŸer PleiÃŸlingkeil,13.4917,47.2275,10,3,42278,73050,2,45150,OE6ADE/P
OE/SB-351,Austria,Salzburg,Lungauer Kalkspitze,13.625,47.2725,10,3,42278,73050,9,45159,OE3UEA
OE/SB-352,Austria,Salzburg,Kraxenkogel,13.3575,47.2542,10,3,42278,73050,1,45468,OE5FFE/P
OE/SB-354,Austria,Salzburg,Speiereck,13.625,47.1275,10,3,42278,73050,7,44982,OE5FFE/P
OE/SB-355,Austria,Salzburg,Baumgartgeier,12.1469,47.2769,10,3,42278,73050,1,44048,OE/DL7RAY/P
OE/SB-356,Austria,Salzburg,GroÃŸe Kesselspitze,13.5567,47.2317,10,3,42278,73050,1,44619,OE6ADE/P
OE/SB-357,Austria,Salzburg,Draugstein,13.2917,47.2025,10,3,42278,73050,5,45177,OE5YYN/P
OE/SB-358,Austria,Salzburg,Hochkogel,12.615,47.3275,10,3,42278,73050,3,45560,OE7RGF/P
OE/SB-359,Austria,Salzburg,Wengerkopf,13.875,47.1767,6,3,42278,73050,3,45535,OE3UEA
OE/SB-360,Austria,Salzburg,Hochkeil,13.1408,47.4017,6,3,42278,73050,12,45519,OE5JKL/P
OE/SB-361,Austria,Salzburg,Hochkopf,13.785,47.0883,6,3,42278,73050,1,42628,OE5JKL/P
OE/SB-362,Austria,Salzburg,HohenbÃ¼hel,13.7256,47.1189,6,3,42278,73050,2,43327,OE5JKL/P
OE/SB-364,Austria,Salzburg,Hoher Tenn,12.7588,47.18,10,3,42705,73050,1,45180,OE3JPD/P
OE/SB-366,Austria,Salzburg,Hocheiser,12.6733,47.1562,10,3,42705,73050,2,43576,OE/OM6AZ/P
OE/SB-368,Austria,Salzburg,Wildkarspitze,12.1388,47.1735,10,3,42705,73050,1,45499,OE5GFI/P
OE/SB-377,Austria,Salzburg,Kleiner Bratschenkopf,13.0969,47.4233,10,3,42705,73050,1,45542,OE5FFE/P
OE/SB-384,Austria,Salzburg,Jaggeser,12.6447,47.206,10,3,42705,73050,1,45532,OE5FFE/P
OE/SB-385,Austria,Salzburg,Hinterer Planitzer,12.6366,47.2182,10,3,42705,73050,1,45537,OE5FFE/P
OE/SB-387,Austria,Salzburg,Nebelkareck,13.3362,47.1432,10,3,42705,73050,1,44759,OE6ADE/P
OE/SB-389,Austria,Salzburg,Kolmkarspitz,13.0377,47.0745,10,3,42705,73050,4,44724,OE1WIU/P
OE/SB-391,Austria,Salzburg,GroÃŸes Reifhorn,12.6433,47.541,10,3,42705,73050,1,44042,OE/DL7RAY/P
OE/SB-392,Austria,Salzburg,Kramkogel,13.0364,47.1886,10,3,42705,73050,1,44374,OE2ADE/P
OE/SB-393,Austria,Salzburg,Glaserer,13.2152,47.1214,10,3,42705,73050,1,44464,OE6ADE/P
OE/SB-395,Austria,Salzburg,Laderdinger Gamskarspitz,13.1476,47.1909,10,3,42705,73050,1,44865,OE6ADE/P
OE/SB-396,Austria,Salzburg,Kalkbretterkopf,13.0301,47.12,10,3,42705,73050,3,44989,OE6ADE/P
OE/SB-397,Austria,Salzburg,LÃ¤rchwand,12.6139,47.2319,10,3,42705,73050,1,45200,OE5FFE/P
OE/SB-398,Austria,Salzburg,GamskrÃ¤gen,12.6395,47.2329,10,3,42705,73050,1,45091,OE6ADE/P
OE/SB-399,Austria,Salzburg,Fritzerkogel,13.3295,47.5099,10,3,42705,73050,3,45177,OE/DF4KJ/P
OE/SB-400,Austria,Salzburg,Kreuzkogel (DÃ¶ferl),13.1861,47.1461,10,3,42705,73050,1,44464,OE6ADE/P
OE/SB-401,Austria,Salzburg,SÃ¼dlicher Wieselstein,13.2249,47.5343,10,3,42705,73050,1,44773,OE/DJ7YO/P
OE/SB-402,Austria,Salzburg,Laubkogel,12.186,47.2733,10,3,42705,73050,1,44049,OE/DL7RAY/P
OE/SB-403,Austria,Salzburg,Hinteres Freieck,13.1004,47.5871,10,3,42705,73050,1,45581,OE5FFE/P
OE/SB-405,Austria,Salzburg,HÃ¶llwand,13.1639,47.2826,10,3,42705,73050,4,45501,OE20SOTA/P
OE/SB-406,Austria,Salzburg,Ochsenriegel,13.7958,46.9868,10,3,42705,73050,2,45535,OE3UEA
OE/SB-407,Austria,Salzburg,Hochschottwies,13.1251,47.5141,10,3,42705,73050,1,45593,OE5FFE/P
OE/SB-408,Austria,Salzburg,Hochgschirr,13.1147,47.5018,10,3,42705,73050,1,45586,OE5FFE/P
OE/SB-409,Austria,Salzburg,FrÃ¼hmesser,12.2675,47.2978,10,3,42705,73050,10,45532,OE6KYG/P
OE/SB-410,Austria,Salzburg,Hochkarfelderkopf,13.3551,47.5191,10,3,42705,73050,3,45177,OE/DF4KJ/P
OE/SB-413,Austria,Salzburg,Jedlkopf,13.0519,47.2076,8,3,42705,73050,2,44008,OE1WIU/P
OE/SB-414,Austria,Salzburg,Oberer Gernkogel,12.6701,47.3326,8,3,42705,73050,2,45560,OE7RGF/P
OE/SB-415,Austria,Salzburg,RoÃŸgruberkogel,12.3353,47.3285,8,3,42705,73050,1,43634,OE5JFE/P
OE/SB-417,Austria,Salzburg,GroÃŸer Weitschartenkopf,12.7864,47.632,8,3,42705,73050,1,43015,OE/DO7SEB/P
OE/SB-418,Austria,Salzburg,Ameisnockenkopf,12.7856,47.5857,8,3,42705,73050,1,44033,OE/DJ7YO/P
OE/SB-419,Austria,Salzburg,Frommer Kogel,13.3274,47.4656,8,3,42705,73050,6,45340,OE6ADE/P
OE/SB-420,Austria,Salzburg,HochgrÃ¼ndeck,13.2731,47.3821,8,3,42705,73050,22,45669,OE6ADE/P
OE/SB-421,Austria,Salzburg,Schober,13.3846,47.5326,8,3,42705,73050,1,44415,OE5EEP/P
OE/SB-422,Austria,Salzburg,EgelseehÃ¶rndl,13.3577,47.6437,6,3,42705,73050,2,44457,OE6PGM/p
OE/SB-423,Austria,Salzburg,HochsÃ¤ul,12.6694,47.5082,6,3,42705,73050,1,45228,OE5FFE/P
OE/SB-424,Austria,Salzburg,Hochwieskopf,13.3164,47.6407,6,3,42705,73050,3,45601,OE5FFE/P
OE/SB-425,Austria,Salzburg,Schmittenstein,13.2366,47.6832,6,3,42705,73050,7,45502,OE5HWM/P
OE/SB-426,Austria,Salzburg,BlÃ¼meck,13.3414,47.385,6,3,42705,73050,5,45318,OE6ADE/P
OE/SB-427,Austria,Salzburg,Tannkoppen,13.439,47.4079,6,3,42705,73050,3,44303,OE2ADE/P
OE/SB-428,Austria,Salzburg,Hofschoberberg,13.3416,47.4911,6,3,42705,73050,1,43384,OE/DK5WL/P
OE/SB-429,Austria,Salzburg,Litzlkogel,12.7785,47.5511,6,3,42705,73050,2,44933,OE5FFE/P
OE/SB-430,Austria,Salzburg,Aschegg,13.2913,47.3699,6,3,42705,73050,5,45347,OE6ADE/P
OE/SB-431,Austria,Salzburg,KÃ¶nigsberger Horn,13.3322,47.702,6,3,42705,73050,2,45418,OE5FFE/P
OE/SB-432,Austria,Salzburg,WieserhÃ¶rndl,13.2331,47.7272,6,3,42705,73050,18,45597,OE5JFE/P
OE/SB-433,Austria,Salzburg,LienkÃ¶pfl,13.4763,47.4728,6,3,42705,73050,1,44325,OE2ADE/P
OE/SB-434,Austria,Salzburg,Weyerberg,13.3292,47.4335,6,3,42705,73050,5,44971,OE6ADE/P
OE/SB-435,Austria,Salzburg,Wurmegg,13.5084,47.4549,6,3,42705,73050,7,45064,OE6STD/P
OE/SB-436,Austria,Salzburg,Eibenbergkopf,13.5521,47.392,6,3,42705,73050,1,44485,OE6ADE/P
OE/SB-437,Austria,Salzburg,Perhorn,12.7341,47.5976,4,0,42705,73050,1,44848,OE/DK7MG/P
OE/SB-438,Austria,Salzburg,Rannberg,13.269,47.7524,4,0,42705,73050,14,45658,OE5LAE/P
OE/SB-439,Austria,Salzburg,Ameiseggberg,13.2796,47.6212,4,0,42705,73050,2,44707,OE5EEP/P
OE/SB-440,Austria,Salzburg,Schwarzenberg,13.1566,47.7604,4,0,42705,73050,5,45571,OE5DZL/P
OE/SB-441,Austria,Salzburg,Martinsbichl,12.61,47.6492,4,0,42705,73050,3,45445,OE/DF1AI/P
OE/SB-442,Austria,Salzburg,Achhorn,12.7586,47.6531,4,0,42705,73050,1,44930,OE5FFE/P
OE/SB-443,Austria,Salzburg,Schachenkopf,13.5209,47.3819,4,0,42705,73050,9,45530,OE3TBU
OE/SB-444,Austria,Salzburg,Rauchenberg,12.6866,47.5655,4,0,42705,73050,1,45206,OE/DF1AI/P
OE/SB-445,Austria,Salzburg,JÃ¤gerkÃ¶pfl,13.1883,47.4261,4,0,42705,73050,4,45241,OE6ADE/P
OE/SB-446,Austria,Salzburg,Roadberg,13.2915,47.5722,4,0,42705,73050,4,45583,OE6MHO/P
OE/SB-447,Austria,Salzburg,Ã–sterreichberg,13.3763,47.4385,4,0,42705,73050,9,45303,OE/OK2PDT/P
OE/SB-448,Austria,Salzburg,Eibenseeberg,13.3362,47.799,4,0,42705,73050,16,45591,OE/DK1ZX/P
OE/SB-449,Austria,Salzburg,Flichtlhofberg,13.3085,47.572,4,0,42705,73050,6,45613,OE/DK1ZX/P
OE/SB-450,Austria,Salzburg,Gurlspitze,13.1433,47.788,4,0,42705,73050,16,45613,OE2DHH-P
OE/SB-451,Austria,Salzburg,Rabensteinkopf,13.2529,47.5942,4,0,42705,73050,2,45556,OE5EEP/P
OE/SB-452,Austria,Salzburg,MÃ¼hlstein,13.1269,47.752,4,0,42705,73050,11,45490,DG0JMB/P
OE/SB-453,Austria,Salzburg,Prechlerberg,12.7172,47.6329,4,0,42705,73050,2,45151,DO6LL
OE/SB-454,Austria,Salzburg,Sattelberg,13.2407,47.5704,4,0,42705,73050,3,44669,OE5EEP/P
OE/SB-455,Austria,Salzburg,Pitrachspitze,13.1622,47.7849,2,0,42705,73050,12,45661,OE2GXL/P
OE/SB-456,Austria,Salzburg,Arlstein,13.3261,47.5572,2,0,42705,73050,1,42923,OE3HPU/P
OE/SB-457,Austria,Salzburg,Lammeregg,13.2108,47.5818,2,0,42705,73050,2,45060,OE5EEP/P
OE/SB-458,Austria,Salzburg,Saukarfunktel,13.3473,47.3098,8,3,44166,73050,7,45510,OE/DL1GKC/P
OE/SB-459,Austria,Salzburg,GroÃŸes HÃ¤uselhorn,12.7839,47.6018,10,3,44866,73050,1,45103,OE/DJ7YO/P
OE/SB-460,Austria,Salzburg,SonntagskarhÃ¶he,13.5822,47.2762,10,3,44866,73050,2,45151,OE6ADE/P
OE/SB-462,Austria,Salzburg,Reisseck,13.8318,46.9671,10,3,42278,73050,1,45123,OE6PGM/P
OE/ST-001,Austria,Steiermark,Hochgolling,13.7606,47.2664,10,3,39173,73050,4,45157,OE3UEA
OE/ST-002,Austria,Steiermark,Hochwildstelle,13.8306,47.3347,10,3,39173,73050,4,45534,OE5YYN/P
OE/ST-003,Austria,Steiermark,Roteck,13.8503,47.23,10,3,39173,73050,1,44877,OE6NOA/P
OE/ST-004,Austria,Steiermark,Preber,13.865,47.22,10,3,39173,73050,5,45389,OE6NOA/P
OE/ST-005,Austria,Steiermark,Waldhorn,13.8175,47.2958,10,3,39173,73050,1,41090,OE5LHM/P
OE/ST-007,Austria,Steiermark,Scheichenspitze,13.6561,47.4508,10,3,39173,73050,1,45170,OE/OK2VOX/P
OE/ST-008,Austria,Steiermark,Greifenberg,13.7892,47.2892,10,3,39173,73050,4,45532,OE5YYN/P
OE/ST-009,Austria,Steiermark,GroÃŸer Knallstein,13.9761,47.3206,10,3,39173,73050,2,43316,OE5REO/P
OE/ST-010,Austria,Steiermark,Rupprechtseck,14.0011,47.24,10,3,39173,73050,1,44090,OE5JFE/P
OE/ST-011,Austria,Steiermark,Predigtstuhl,13.9108,47.2619,10,3,39173,73050,1,45151,OE3JPD/P
OE/ST-012,Austria,Steiermark,SÃ¼ÃŸleiteck,13.9986,47.2678,10,3,39173,73050,1,44089,OE5JFE/P
OE/ST-014,Austria,Steiermark,Rettlkirchspitze,14.1275,47.26,10,3,39173,73050,1,42225,OE5HWM/P
OE/ST-015,Austria,Steiermark,Greim,14.1517,47.2475,10,3,39173,73050,5,45360,OE5YYN/P
OE/ST-017,Austria,Steiermark,Eisenhut,14.0494,47.235,10,3,39173,73050,1,41812,OE5HWM/P
OE/ST-018,Austria,Steiermark,GroÃŸer BÃ¶senstein,14.4039,47.4436,10,3,39173,73050,25,45540,OE5JFE/P
OE/ST-019,Austria,Steiermark,Eisenhut,13.9283,46.9522,10,3,39173,73050,3,45531,OE3UEA
OE/ST-020,Austria,Steiermark,Deneck,14.0506,47.2869,10,3,39173,73050,7,45659,OE6MRX
OE/ST-021,Austria,Steiermark,Bauleiteck,13.9692,47.2711,10,3,42705,73050,1,44088,OE5JFE/P
OE/ST-022,Austria,Steiermark,Schoberspitze,14.1611,47.2894,10,3,39173,73050,1,41490,OE5HWM/P
OE/ST-023,Austria,Steiermark,Geierhaupt,14.6361,47.3747,10,3,39173,73050,6,45538,OE6HMM/P
OE/ST-024,Austria,Steiermark,Hochreichhart,14.6817,47.3633,10,3,39173,73050,14,45234,OE6NOA/P
OE/ST-025,Austria,Steiermark,Kilnprein,13.8431,46.9858,10,3,39173,73050,2,45114,OE3UEA
OE/ST-026,Austria,Steiermark,Seckauer Zinken,14.7361,47.3392,10,3,39173,73050,10,45515,OE6UVG/P
OE/ST-027,Austria,Steiermark,Zirbitzkogel,14.5672,47.0633,10,3,39173,73050,83,45676,OE6CBX
OE/ST-028,Austria,Steiermark,Gamskogel,14.5489,47.3658,10,3,39173,73050,4,45514,OE/OM6AN/P
OE/ST-029,Austria,Steiermark,Hochstubofen,14.1122,47.2678,10,3,39173,73050,2,45150,OE6AOD/P
OE/ST-031,Austria,Steiermark,Hochtor,14.6328,47.5619,10,3,39173,73050,8,45513,OE5YYN/P
OE/ST-032,Austria,Steiermark,Hohenwart,14.2361,47.3294,10,3,39173,73050,1,41923,OE5PSO/P
OE/ST-033,Austria,Steiermark,Grimming,14.0172,47.5206,10,3,39173,73050,15,45500,OE6NOA/P
OE/ST-034,Austria,Steiermark,GroÃŸer GrieÃŸstein,14.5394,47.3908,10,3,39173,73050,5,45514,OE/OM6AN/P
OE/ST-035,Austria,Steiermark,Kegeleck,14.2128,47.3011,10,3,39173,73050,3,45200,OE6NOA/P
OE/ST-038,Austria,Steiermark,Bruderkogel,14.4219,47.3878,10,3,39173,73050,7,45542,OE5EEP/P
OE/ST-040,Austria,Steiermark,Hochschwab,15.1428,47.6183,10,3,39173,73050,34,45520,OE3TBU
OE/ST-043,Austria,Steiermark,SchieÃŸeck,14.3231,47.2747,10,3,39173,73050,6,45430,OE5EDR
OE/ST-044,Austria,Steiermark,LÃ¤rchkogel,14.5214,47.3536,10,3,39173,73050,2,41469,OE/HA3HK/P
OE/ST-046,Austria,Steiermark,Spateck,13.8978,47.3497,10,3,39173,73050,1,45130,OE6AOD/P
OE/ST-047,Austria,Steiermark,Sparafeld,14.5303,47.5497,10,3,39173,73050,22,45528,OE6HMM/P
OE/ST-048,Austria,Steiermark,Steineck,14.295,47.2908,10,3,39173,73050,3,44860,OE6TTF/P
OE/ST-050,Austria,Steiermark,Zinkenkogel,14.3761,47.42,10,3,39173,73050,1,45206,OE6UVG/P
OE/ST-051,Austria,Steiermark,Geierkogel,14.4997,47.4,10,3,39173,73050,5,45539,OE5JFE/P
OE/ST-052,Austria,Steiermark,Sonntagskogel,14.5103,47.3906,10,3,39173,73050,6,45539,OE5JFE/P
OE/ST-053,Austria,Steiermark,Gumpeneck,14.0153,47.3972,10,3,39173,73050,2,44406,OE5REO/P
OE/ST-054,Austria,Steiermark,Kerschkern,14.6139,47.3878,10,3,39173,73050,4,45528,OE6UVG/P
OE/ST-055,Austria,Steiermark,GroÃŸer Buchstein,14.5969,47.6106,10,3,39173,73050,2,45179,OE6NOA/P
OE/ST-057,Austria,Steiermark,Hochrettelstein,14.2325,47.4247,10,3,39173,73050,11,45507,OE6UVG/P
OE/ST-059,Austria,Steiermark,GÃ¶ÃŸeck,14.9,47.4486,10,3,39173,73050,22,45606,OE6TTF/P
OE/ST-063,Austria,Steiermark,Gamskogel,13.9499,47.0072,10,3,39173,73050,1,45109,OE3UEA
OE/ST-065,Austria,Steiermark,Hochschwung,14.3389,47.4075,8,3,39173,73050,2,42457,OE5AUL/P
OE/ST-066,Austria,Steiermark,HochzinÃ¶dl,14.6661,47.5656,8,3,39173,73050,8,44049,OE5YYN/P
OE/ST-067,Austria,Steiermark,Ameringkogel,14.8083,47.0711,8,3,39173,73050,45,45542,OE6BAU/P
OE/ST-068,Austria,Steiermark,Hochstein,14.1875,47.4308,8,3,39173,73050,2,44776,OE5REO/P
OE/ST-070,Austria,Steiermark,Hexenturm,14.4811,47.6458,8,3,39173,73050,2,45605,OE5JFE/P
OE/ST-072,Austria,Steiermark,Eisenerzer Reichenstein,14.9344,47.5028,8,3,39173,73050,52,45528,OE3JPD/P
OE/ST-073,Austria,Steiermark,Seitnerzinken,14.2997,47.3925,8,3,39173,73050,1,42136,OE5HWM/P
OE/ST-074,Austria,Steiermark,Schreinl,14.1681,47.3808,8,3,39173,73050,18,45600,OE5REO/P
OE/ST-077,Austria,Steiermark,Breiteckkoppe,14.2367,47.3711,8,3,39173,73050,2,41916,OE1MVA/P
OE/ST-079,Austria,Steiermark,Gstoder,13.9931,47.1422,8,3,39173,73050,13,45115,OE3UEA
